date,GDPC96,PCECC96,PCDGCC96_Q,PCESVC96_Q,PCNDGC96_Q,GPDIC96,FPIC96_Q,NRIPDC96_Q,PNFIC96_Q,PRFIC96_Q,CBIC96_GDP,GCEC96,FGCEC96_Q,GRECPT,SLCEC96_Q,EXPGSC96,IMPGSC96,DPIC96,OUTNFB,OUTBS,INDPRO,IPFINAL,IPCONGD,IPMAT,IPDMAT,IPNMAT,IPDCONGD,IP.B51110.S,IPNCONGD,IP.B52000.S,TCU,PAYEMS,USPRIV,MANEMP,SRVPRD,USGOOD,DMANEMP,NDMANEMP,USCONS,USEHS,USFIRE,USINFO,USPBS,USLAH,USSERV,USMINE,USTPU,USGOVT,USTRADE,USWTRADE,CES9091000001,CES9092000001,CES9093000001,CE160V,LNS11300000,LNS14000000,URATE_ST,URATE_LT,LNS14000012,LNS14000025,LNS14000026,LNS1300839,LNS13008756,UEMP15T26,LNS13008636,LNS13023621,LNS13023557,LNS13023705,LNS13023569,LNS12032194,HOABS,HOANBS,AWHMAN,AWHNONAG,AWOTMAN,A0M046,A0M057,A0M059,A0M007,A0M008,A1M092,A0M027,NAPMSDI,NAPMII,NAPMNOI,A0M070
1987.25,0.003416689,0.005456742,0.027502516,0.001749127,0.001614076,-0.009163551,0.00550317,0.015771302,0.008758051,-0.00227586,-0.000948039,0.003913069,0.012353057,0.048345633,-0.003818956,0.025261495,0.009189317,-0.017552608,0.004416427,0.004052019,0.010909258,0.005824472,0.005428544,0.013613135,0.012756622,0.016640442,-0.010510478,-0.028024323,0.0115248,0.006406626,-0.605574782,0.003072204,0.003684823,0.00374717,0.002739549,0.004032137,0.002504783,0.005710321,0.00437489,0.004164364,0.004844097,0.004320343,0.003089597,0.000531373,0.005083128,0.011688261,0.003820952,3.14E-05,0.004492548,0.0006359,0.004454969,-0.00237501,-0.000278207,0.004314037,0.018091725,-0.329954904,-0.332473247,-0.038052999,-0.803376666,-0.238794536,-0.391970355,-0.047588658,-0.105703341,0.006056864,-0.041436896,-0.059462433,-0.040728474,-0.013169498,-0.069709637,-0.0372777,0.002608615,0.001842904,0.312030449,-0.009412891,-0.110952943,18.57998667,0.002574471,0.016655774,0.044468578,0.004272337,0.023950153,0.075443618,1.628735624,2.691414504,6.811558303,0.004362436
1987.5,0.001296542,0.003218321,0.027795376,0.000715537,-0.005166536,-0.009515415,0.007480152,0.013038307,0.01624507,-0.013971474,-0.003945515,-0.002818461,-0.0026079,-0.020801704,-0.002768726,0.027446233,0.003812722,0.010230924,-0.001231193,-0.000654828,0.01173499,0.010437025,0.007841881,0.013435165,0.01126073,0.016659946,-0.004865191,-0.027853006,0.01262202,0.01491415,0.453915747,0.002435115,0.003215936,0.007148177,0.001410821,0.00573197,0.006154891,0.008715489,0.000133932,0.006699415,0.000739037,0.004954098,0.002529803,-0.004300655,0.004703886,0.013799083,0.002332284,-0.001459927,0.001762108,0.001391443,0.005216164,-0.000637284,-0.003720951,0.002114933,0.018951222,-0.263114103,-0.166020245,-0.07573762,-1.103423192,-0.305337164,-0.125183188,-0.002624287,-0.031313129,-0.135679687,-0.088184071,-0.070186968,-0.04798546,0.035029642,-0.059218623,0.003962199,0.002703625,0.003161878,0.305552025,0.056934482,0.122409185,22.13440335,0.004721289,0.00659266,-0.002689186,0.003561587,0.027764906,0.00028628,7.358370993,1.865086758,8.286415419,-0.005413462
1987.75,0.008652456,-0.006190313,-0.040106589,0.001206567,-0.004773477,0.056276899,-0.010070713,-0.03178161,-0.012406845,-0.003974155,0.006502092,0.006934976,0.006886715,0.000246556,0.007220911,0.02165128,0.007274239,0.005500966,0.010416853,0.009665584,0.017785603,0.017981098,0.012406437,0.020492377,0.033840315,0.01014015,0.029807045,0.039823851,0.0058344,0.027588821,2.080534872,0.004611221,0.00455332,0.008841179,0.003376817,0.008641189,0.009965827,0.007079868,0.007458062,-0.001945797,-0.001934587,0.005311215,0.001955042,0.010005818,0.003102608,0.015416569,0.004018879,0.004871421,0.003582135,0.003866754,0.008318593,0.00333153,0.004531863,0.0016739,0.053169779,-0.162949905,-0.075863097,-0.072105304,0.663154402,-0.271881219,-0.125076367,-0.005536401,-0.02085348,-0.033055842,-0.089950878,-0.031562604,0.004862015,-0.046514324,0.00842422,0.001879279,0.006566298,0.006459678,0.432330946,-0.010052308,0.155771962,23.35898846,-0.001737028,-0.013302659,0.01022804,0.003959283,0.00913926,0.041326832,10.42020318,5.07101581,7.393990261,0.008949176
1988,-0.002096136,0.009352057,0.033507972,0.005359205,0.004742318,-0.058804737,-0.009024903,0.017766483,-0.003152721,-0.02354173,-0.001437545,-0.011909855,-0.029518756,0.002266912,0.004575181,0.039137524,-0.020150499,0.006726682,-0.00407848,-0.004299856,0.002608275,0.005476756,0.003764649,0.000763545,-0.000856573,-0.001686326,-0.015355812,-0.026793119,0.010850501,0.008452122,2.640934619,0.002713138,0.002903563,0.004082573,0.002956892,0.001784965,0.003050316,0.005712673,-0.00558551,0.002473221,-0.001531083,0.003836234,0.00494009,0.007459637,0.005841531,0.001750713,0.002198459,0.001735503,0.000902745,0.002004401,-2.51E-05,0.002915979,0.001921188,0.000849744,0.054078872,-0.129460491,-0.083612083,-0.055215722,-0.53697312,-0.105091832,-0.091647893,-0.04441582,0.016170653,0.000382382,-0.074572509,-0.055693908,-0.014274174,0.080182106,-0.022694838,-0.028814028,-0.002845078,-0.002872253,0.425697804,-0.110373099,-0.077531643,22.25360361,0.007898818,0.012454754,0.013514289,-0.007717687,0.016104046,0.070104219,7.347492641,1.109139063,3.767620939,0.003263595
1988.25,0.005436121,-0.000961659,-0.012409972,0.000344827,0.001928952,0.013952272,0.009768108,0.011588541,0.011001645,0.006781157,-0.000593706,-0.001562116,-0.010195156,-0.005671237,0.006414674,0.012736516,-0.027023894,0.002462565,0.008524608,0.00678456,0.001861148,0.001779087,-0.000485058,0.004733883,0.007986557,0.000935115,0.022005198,0.049044008,-0.00877269,0.00579943,3.235097531,0.003571523,0.004080009,0.005641213,0.002643228,0.006617688,0.00706735,0.003403321,0.012150162,0.007363555,-0.003029302,0.004595685,0.003291575,-0.004401588,0.006234886,-0.004230206,0.005157869,0.000998767,0.005053738,0.007008321,-0.005254111,0.004068815,0.001787096,0.000530007,-0.078323283,-0.229310501,-0.181326649,-0.044971419,-0.937129926,-0.171633443,-0.191563854,0.011710958,-0.078345799,-0.133225121,-0.065676528,-0.028573605,-0.060174303,-0.074432753,-0.034956256,-0.040524917,0.010182861,0.010451842,0.418982347,0.022638458,0.122497511,22.4847669,0.006910229,-3.06E-05,0.004953924,0.011492707,0.003706146,-0.038054627,7.573521681,4.379408682,5.007330356,0.001472146
1988.5,-0.001920442,0.000253877,-0.025897318,0.005919458,0.000892576,-0.004024248,-0.004891776,-0.002232272,-0.004837123,-0.004871766,-0.001099599,-0.004418005,-0.007632062,0.001017499,-0.001392431,0.004619352,0.007871647,0.001849509,-0.002692172,-0.003481922,-0.002401278,-0.004520891,-0.003715113,-0.000494303,-0.00465365,0.001077584,-0.015116187,-0.036687928,0.000457852,-0.005894922,3.496336828,0.00242549,0.002787134,0.002408829,0.002631583,0.001632345,0.004543301,-0.000961125,0.001389978,0.011743802,-0.003693245,0.003669002,0.004068999,-0.006581739,0.007629091,-0.011225477,0.003923531,0.000576075,0.003606792,0.005004489,0.006446229,0.002671775,-0.001915976,0.001231122,0.155963618,0.00416876,0.030013371,-0.023306543,0.062695513,-0.038172134,0.008511251,0.001094029,0.001713736,0.048086189,-0.032220156,0.003767083,0.006653266,0.002998871,-0.063187917,0.023560879,-0.001532299,-0.000965403,0.378847871,-0.011017551,-0.144141039,22.05232194,-0.002157691,-0.006264144,0.008536823,-0.004710769,0.010214196,0.093794752,4.23160484,5.415113622,4.84649588,0.002768129
1988.75,0.005497248,0.0031372,0.012793942,0.000168577,0.004378876,0.005610161,0.002246342,-0.00032495,0.002749757,0.001035352,-0.000181263,0.013497511,0.022170299,0.00473438,0.005985705,0.0151771,0.014550446,0.001901372,0.006559011,0.005320635,0.000690674,0.003113971,0.003146202,-0.000826622,0.006502154,0.002818989,0.029314418,0.063271156,-0.006693954,0.003080507,3.924631103,0.00355445,0.003175109,0.006434155,0.003549602,0.003477378,0.007305691,0.005055225,-0.004172373,-0.001554472,-0.003022762,0.006334726,0.004395931,0.015186802,0.006876268,-0.009668638,0.000379851,0.005421503,-0.003005344,0.003953726,0.011299043,0.000575342,0.005671865,0.00213739,0.09027269,-0.129021606,-0.09775887,-0.0600814,-0.637486127,-0.004709389,-0.191419111,-0.01673324,-0.014481723,-0.045520797,-0.092900615,-0.03031483,-0.025277593,0.016768684,-0.023417768,-0.031117879,0.008069895,0.007345491,0.405291725,0.055326258,0.089219909,22.6227691,0.010149701,0.012516452,0.024574631,0.017327654,0.010174504,-0.030708961,0.555033752,4.549563011,3.585134368,0.002105653
1989,0.00238942,-0.003622643,-0.017259982,-0.001586689,-0.001473538,0.023749569,-0.00077426,-0.00105062,0.004683002,-0.015079872,0.003111985,-0.009661234,-0.022739347,0.019948004,0.001928141,0.014547293,-0.010824416,0.00456299,-4.89E-05,0.002934704,-0.001850706,-0.001852231,0.00018695,-0.0028084,-0.008843565,0.003231211,0.014983655,0.033383675,-0.005603973,-0.005436866,4.053289212,0.003025528,0.003383301,0.004896854,0.003106962,0.002650309,0.004591316,0.005387766,-0.003454599,0.00046365,-0.003630373,0.00020506,0.0054138,0.010387717,0.005169518,-0.004483699,0.003763646,0.001189541,0.002835858,0.008010808,0.00037947,0.000769011,0.001712622,0.003612607,0.224604533,-0.128879973,-0.052839948,-0.054983099,0.495667686,-0.237910558,-0.058019336,0.02157981,-0.023361799,-0.100456826,-0.090243974,-0.037951072,0.018364525,-0.030622204,-0.019452204,-0.043940913,0.005925061,0.006119234,0.49831125,-0.011662982,0.055913626,21.19593883,-0.005560222,-0.012400411,-0.009167024,-0.004664208,0.020141425,0.014499121,0.74371875,2.349365879,0.923218678,0.008408448
1989.25,0.000199722,-0.003522473,0.000412544,-0.004185189,-0.004460749,-0.019144612,-0.008127061,0.008357035,0.002485778,-0.037144115,0.001524908,0.011111837,0.018318595,-0.01132406,0.005019665,0.027997325,-0.010731287,-0.010642324,-0.000582934,-0.000471377,-0.009845571,-0.008515358,-0.011216886,-0.011208274,-0.025304287,-0.005604929,-0.031259658,-0.057171247,-0.003386274,-0.003782906,3.315616483,0.000228515,0.000160674,0.000477061,0.000210245,0.000197035,-0.001320214,0.003333253,-0.000280801,0.00828143,-0.003419119,0.003387584,0.000323298,-0.014621621,0.004424885,0.000823711,0.001986897,0.000529911,0.003718609,-0.001333934,-0.004683024,0.003761902,0.000921692,-0.000831935,-0.007708102,0.037929173,0.078673356,-0.026094973,-0.071174362,-0.071105991,0.175378982,0.008184824,0.040247525,-0.014161498,-0.045192422,-0.039623138,0.073860047,0.073253581,-0.067502834,0.000187719,-0.000785974,0.000351189,0.35790379,-0.078651581,-0.177393513,18.10499294,-0.009879369,-0.002847291,-0.040863393,-0.017823463,0.002247566,-0.014406499,-3.435742786,0.981123483,-4.805915077,0.00288167
1989.5,-0.00018104,0.001691705,0.009530549,-0.001275612,0.003992955,-0.018394769,0.0079666,0.006499599,0.014228797,-0.009866672,-0.002146415,0.003229287,0.003019267,-0.006189119,0.003565802,-0.004664016,-0.016814397,-0.000898284,-0.000866537,-0.000740799,-0.012934335,-0.015277073,-0.019947281,-0.012217033,-0.019402588,-0.013203195,-0.030767365,-0.055769862,-0.015772383,-0.007240006,2.244914856,-0.001906462,-0.00267164,-0.0027706,-0.001908551,-0.001993605,-0.005672879,0.001812884,0.000541122,0.007443447,-0.003005488,-0.025749501,-0.0022049,-0.01661968,0.001132606,0.002603856,-0.000907215,0.001901694,-0.001160675,-0.004152862,-0.002558731,0.003515009,0.00268376,-0.001496375,0.026667922,0.004740622,0.060098027,-0.055701408,-0.37134057,0.129038875,-0.024555909,0.000751653,-0.004812305,0.10242838,-0.107031926,0.040017557,-0.046096496,0.007595326,-0.07466197,-0.024301816,0.000185498,-0.00134634,0.217400121,0.021027956,-0.044034507,14.34976369,-0.00671275,0.00752561,-0.028709264,-0.022157787,-0.001528517,-0.053692659,-8.016712677,-0.755211375,-8.935574264,0.001072448
1989.75,-0.005489917,-0.003795907,-0.043723085,0.001252183,0.005280371,-0.016791671,-0.022380019,-0.040610427,-0.020994239,-0.026650856,-0.001501905,0.000260815,-0.007980318,-0.007945882,0.00739685,0.000227601,0.002482875,0.000334849,-0.007613998,-0.007457008,-0.002231543,-0.001385912,0.00932879,-0.004023391,-0.015219377,-0.005274092,-0.006290448,-0.003522853,0.015081745,-0.020308553,2.04114971,0.000311396,0.000166503,-0.002030442,0.000746896,-0.001319308,-0.004605696,0.002011445,-0.001203974,-0.010080642,-0.004061866,0.018960952,0.000759183,0.02387449,0.003444513,0.018563827,-0.004835923,0.001001216,-0.008877541,-0.004790972,-0.005222099,0.000513523,0.003103883,-0.001544008,0.027731769,0.138221232,0.054827349,0.035240132,0.595172015,0.095858084,0.042174942,0.026964887,0.002795834,-0.034705236,0.075388124,0.040823728,0.010548523,-0.007488631,0.035297706,-0.024618296,-0.003527001,-0.003453829,0.010131694,-0.012624028,-0.144008236,14.5967601,-0.00629792,-0.013928154,0.016514324,-0.00044303,0.002829623,0.030120651,-9.565838865,-2.526328821,-4.932401542,-0.001093399
1990,0.003300675,0.000377436,0.028471233,-0.002729004,-0.007296029,0.000309397,0.002202863,-0.00827379,0.001580981,0.003706141,-0.001669976,0.010497138,0.012080706,-0.001517353,0.009287922,0.027744131,0.015778281,0.000739048,0.002620908,0.003105074,0.000505243,-0.000275832,-0.004654146,-0.001236063,-0.00538705,0.008245937,-0.008780954,-0.035291741,-0.00304459,0.00761768,2.070951101,0.002312596,0.001785211,-0.000124945,0.002352655,0.002066716,-0.003090042,0.004497593,0.008719273,-0.006925046,-0.003443576,0.010835368,0.00610651,0.003377572,0.005760821,0.010062746,0.002530472,0.004920777,0.004347247,-0.003030477,0.007064603,0.004624095,0.004501489,0.007412816,0.162147087,-0.06162827,-0.025359272,-0.018240135,-0.571631151,-0.037313791,-0.057761812,-0.012907103,0.036998426,-0.033248942,-0.023671286,7.70E-05,-0.012211971,0.037474788,0.041054279,0.005679241,-0.002312957,-0.001178917,-0.063902529,0.020392572,0.356019028,11.84583227,0.001876075,0.006177619,-0.012244167,-0.000705317,0.017187859,-0.00980057,-6.049738367,-3.765542464,-3.296385608,-0.007295642
1990.25,-0.003714028,-0.005040444,-0.046540619,0.003974676,-0.004878026,-0.009042003,-0.029333076,-0.043794267,-0.024035859,-0.045267501,0.00108953,-0.002673274,-0.00097465,-0.006110419,-0.003952924,-0.002382074,-0.017115186,-0.001669217,-0.004825494,-0.005152918,0.001562713,0.003787878,0.003155831,0.001332882,0.007167816,-0.006179566,0.012153547,0.055213085,-4.57E-05,0.004934097,2.234275961,-0.00091273,-0.003732388,-0.000752244,0.000132166,-0.004763108,-0.000414638,-0.001265679,-0.019863689,0.002799116,-0.002123016,0.00241753,-0.004150633,-0.010940281,-0.001271051,0.011310888,-0.004414439,0.013073811,-0.006038746,-0.004850444,-0.001022797,0.004756066,0.001213533,-0.004870776,-0.236754227,0.038526115,0.099984681,0.001995932,-0.038406444,0.129523273,0.008967979,-0.008654345,0.044155131,0.043470421,0.005010733,0.019124558,0.008008134,-0.042818087,-0.078161414,0.046372006,-0.009591156,-0.009049536,-0.071363196,-0.07992127,-0.11061863,6.096838476,-0.003801625,-0.017114412,-0.002448842,0.011714162,0.010481962,-0.072622639,-4.235017219,-4.206125238,-2.127494119,0.003285556
1990.5,-0.007311341,-0.004123775,-0.023111526,-6.68E-05,-0.004371898,-0.029086681,-0.017760344,0.001320952,-0.004113938,-0.060243911,-0.000472761,-0.005673124,-0.013525635,-0.00098874,0.000924825,-0.007177285,-0.019477553,-0.007270828,-0.010480715,-0.00999701,-0.002233045,-0.00199091,-0.001542233,-0.001535812,-0.004957749,-0.001949144,-0.023831947,-0.033789034,0.006327163,-0.002746651,2.09774276,-0.005565972,-0.005720919,-0.006658593,-0.004410846,-0.009882036,-0.008985759,-0.003046206,-0.021546723,0.003257745,-0.003375368,-0.000413098,-0.008900488,-0.003649148,-0.006841015,-1.46E-05,-0.006308219,-0.004822944,-0.008265393,-0.003202347,-0.003549579,0.002265964,0.00444299,-0.00622563,-0.102306168,0.372016249,0.252354835,0.064396,1.228176429,0.32970095,0.309029666,0.029251536,0.043620032,0.134676981,0.120448739,0.084751935,0.056404203,0.006367882,0.019076624,0.040121533,-0.010669063,-0.009893314,-0.145571113,-0.113564483,0.022746347,1.34965508,-0.007663337,-0.005792258,-0.009202516,-0.009004235,-0.002870303,0.041072344,-4.154929715,-4.347998778,-8.892343714,-2.14E-05
1990.75,-0.016103636,-0.015727219,-0.040873721,-0.010467756,-0.016073125,-0.066662217,-0.035227219,-0.027759561,-0.026526593,-0.064344118,-0.004868494,0.004052863,0.002347677,-0.004661533,0.005561013,-0.005925862,-0.042610451,-0.015564497,-0.021483837,-0.020741003,-0.021878007,-0.02509239,-0.022683658,-0.021151261,-0.039882001,-0.00812991,-0.079525796,-0.145793204,-0.003321117,-0.029380308,0.4613036,-0.008016496,-0.008619708,-0.008705038,-0.006489841,-0.013775882,-0.012776214,-0.002440726,-0.031918825,0.001740594,-0.008041606,-0.004584712,-0.016186891,-0.007634044,-0.005827268,-0.003105329,-0.006532593,-0.005064891,-0.00846469,-0.00742985,-0.026259503,0.000666841,-0.001159576,-0.006773279,-0.10117625,0.438839738,0.33425555,0.057846011,1.09477591,0.563217039,0.175754344,0.042863311,0.078339186,0.084261076,0.096386543,0.10463333,0.045992104,-0.004208149,0.042151893,0.035067831,-0.006681198,-0.008577094,-0.386514489,-0.013870207,-0.177219489,-9.062487268,-0.031936026,-0.024489356,-0.047618845,-0.046136689,-0.002793268,0.024551391,-4.642740446,-4.891101233,-13.92423912,-0.005523328
1991,-0.012230679,-0.011575637,-0.040892887,-0.008319763,-0.005520838,-0.043160062,-0.037291798,-0.049492613,-0.031241904,-0.058956077,-0.005685095,-0.000196522,0.004888066,-0.022016117,-0.004273163,-0.008574536,-0.026880695,-0.0054853,-0.015698455,-0.016168851,-0.025484974,-0.020802748,-0.014474417,-0.027824749,-0.047557989,-0.022712962,-0.048693366,-0.071279837,-0.003138788,-0.032256046,-1.408422537,-0.008489172,-0.009844804,-0.011805512,-0.006246524,-0.01703918,-0.016961693,-0.003961588,-0.037066843,0.004383374,-0.006468765,-0.001824558,-0.014066672,-0.007777502,-0.008636981,0.000791602,-0.010866233,-0.001857895,-0.012293854,-0.010355796,-0.004220342,-0.000374936,-0.001711696,-0.008683496,-0.200032691,0.472327331,0.417993492,0.06863317,1.094717751,0.496735449,0.342473293,0.033025316,0.104888927,0.111049607,0.10054301,0.139968769,0.003119202,0.005554944,0.03396483,0.043476431,-0.013809161,-0.013964228,-0.594181524,-0.08083827,-0.077181522,-16.80631978,-0.022773598,-0.022993266,-0.060852401,-0.037580463,-0.005329255,-0.090191286,-8.265057228,-4.402079953,-14.6898057,-0.009728325
1991.25,0.000219808,0.000248621,-0.007962177,0.002000299,-0.000122091,-0.009235153,-0.006249156,-0.019250219,-0.015934097,0.025544803,-0.006067654,-0.00154022,-0.001258606,-0.007726547,-0.001671468,0.021174509,0.002208405,-0.000686271,0.001856592,0.001635727,-0.00010494,0.001061581,0.009670251,-0.000799402,-0.002680629,-0.000134192,0.031587742,0.072540003,0.002866533,-0.014792843,-1.178149886,-0.008528146,-0.009968708,-0.007155912,-0.007654757,-0.012072896,-0.009406201,-0.003752512,-0.028681514,0.000761433,-0.010557366,-0.005752503,-0.013906553,-0.011201762,-0.011458041,-0.01075347,-0.011273348,-0.001524145,-0.013699263,-0.007786026,-2.16E-05,-0.002856879,-0.001355251,-0.004202879,0.001122739,0.239143302,0.188006082,0.100582507,0.261328634,0.296920646,0.275850951,-0.01356906,0.02604449,0.17197055,0.131618831,0.041458253,0.046827014,-0.03179516,0.077675025,0.046146568,-0.009266081,-0.009549529,-0.468558753,-0.014467628,-0.077138045,-18.88185475,0.014395144,0.006666042,0.000457987,0.034782586,-0.02153537,-0.163166978,-6.555089333,-7.414268207,-3.455641382,-0.017106065
1991.5,-0.002705587,-0.003249181,0.00224536,-0.003868175,-0.004304873,0.010418781,-0.00797171,0.002247483,-0.019467555,0.028558601,-0.003287848,-0.008748549,-0.019544584,-0.002843022,0.000131472,0.00878915,0.012352635,-0.003956978,-0.002301071,-0.00257668,0.007130606,0.0053682,0.010156022,0.010087209,0.018420878,0.014062962,0.035816571,0.060086288,0.001622719,-0.00349803,-0.34792599,-0.004160702,-0.004948866,-0.00096598,-0.003893482,-0.005446218,-0.00443639,0.004239849,-0.018871182,0.000871783,-0.009399714,-0.006970089,-0.004738041,-0.006445877,-0.009116205,-0.015512142,-0.004924158,-0.00034846,-0.006033888,-0.004755755,0.010065725,-0.007784048,-0.000280872,-0.004312142,-0.197711074,0.039286084,-0.071639796,0.082650426,0.661272686,0.097104358,-0.124114224,-0.009596112,-0.030474982,0.00058754,0.093354146,0.021785154,-0.025038528,-0.020459904,0.015369027,0.013443854,-0.003996642,-0.004527548,-0.142964932,0.085242401,0.322912064,-20.62241038,0.004146539,-0.008009043,0.064340845,0.031478464,-0.000427962,0.137705216,-3.679339456,-4.060976507,4.211640467,-0.009543246
1991.75,-0.003121025,-0.008340919,-0.029490113,-0.0017416,-0.014614322,0.025617386,-0.00487223,-0.017495705,-0.011435362,0.014962469,0.000477972,-0.008860598,-0.021417872,-0.000480817,0.001155382,0.007689651,0.00646127,0.000945704,-0.004013971,-0.003499539,-0.0041175,-0.005148359,-0.000915246,-0.003607557,-0.002549683,0.002414992,0.009106994,0.020322994,-0.004275388,-0.01306599,-0.384465123,-0.004055418,-0.004787165,-0.001263296,-0.003578818,-0.006162793,-0.005687967,0.005308925,-0.020275735,0.000411099,-0.006644607,-0.008078186,-0.004339289,-0.001333016,-0.008490606,-0.02240475,-0.006486136,-0.000525011,-0.007467437,-0.005271811,0.000962059,-0.001609763,-0.00044486,-0.00353464,-0.063200977,0.239421378,0.100637454,0.161976,0.427881698,0.097285321,0.37591042,0.006188644,0.008010564,0.059442037,0.163139039,0.018515089,0.044873014,0.001054878,0.050406816,0.024584242,-0.004880592,-0.004578023,-0.050720077,0.051624687,0.022968824,-22.02796635,-0.011102085,-0.016307118,-0.045503994,-0.013985259,-0.020909452,-0.068306316,-2.670999095,-4.675490106,-0.921279564,-0.000753149
1992,0.00428334,0.010536583,0.025446814,0.008412584,0.008789697,-0.027773301,0.001838578,-0.020727852,-0.014643541,0.051083483,-0.003078862,0.002685269,-0.002542863,-0.002844711,0.006784928,0.003368021,-0.008137571,0.013691007,0.005309135,0.00650796,-0.007426467,-0.013978507,-0.012768643,-0.003002794,-0.000172915,0.000421121,-0.021447102,-0.035317959,-0.009666057,-0.016131799,-0.787815049,-0.003867091,-0.004855689,-0.005755955,-0.003084001,-0.007195589,-0.009603953,-9.09E-05,-0.01016927,-0.001500685,-0.006378154,-0.009583364,-0.003357718,0.000567943,-0.011966479,-0.014546226,-0.00530348,0.000887685,-0.004532627,-0.006186832,0.000331221,0.000339988,0.001329385,-0.001289776,0.204653179,0.272881414,0.00466649,0.245219155,0.394483986,0.430795969,0.142590846,-0.030635368,0.022440889,0.044707933,0.206050652,0.070779993,0.025822503,-0.00970344,0.028136556,0.012289515,-0.008947256,-0.008512928,-0.058479207,-0.015321141,-0.043635431,-20.43184161,0.005431653,0.016291982,0.002357968,0.007002753,-0.021786857,0.040951359,-3.12996777,-1.22441631,2.478913457,-0.00847431
1992.25,0.003524115,-0.001212343,-0.006107739,-7.40E-05,-0.001780093,0.045970982,0.023328211,0.043350102,0.021221268,0.029160494,-0.000607636,-0.006317733,-0.005100018,0.001655097,-0.007223355,-0.014033167,0.000943432,0.002871712,0.00405116,0.004759434,0.011193412,0.013605563,0.016369243,0.009457891,0.016310707,0.006559794,0.054468741,0.091045661,0.003385836,0.008401475,0.142005066,-0.001491792,-0.001733601,0.002618664,-0.001682737,-0.001055284,0.001154309,0.004777895,-0.011841299,-0.00328315,-0.001669287,-0.00325557,0.003058375,-0.001962705,-0.005179771,-0.010569873,-0.003407993,-0.000326762,-0.002339611,-0.00758623,-0.002329622,0.001735321,-0.000507186,0.000159867,0.272516895,0.239665822,-0.001043088,0.189824944,0.66107617,0.197635136,0.2092622,0.014765925,-0.020953644,0.020493406,0.135278268,0.048882513,-0.016543823,0.023745298,0.089302769,-0.013835822,0.002652169,0.001088758,0.167100323,0.184404266,0.223097506,-19.50069982,0.000724873,-0.007135998,0.025958788,0.046682188,-0.018503035,0.056955424,-3.156247944,-0.907732392,5.345497837,-0.005392345
1992.5,0.002250092,0.002733858,0.008013671,0.002816475,-3.65E-05,-0.001127388,0.002432674,0.009671085,0.004530734,-0.003983621,-0.000844128,0.000126113,0.007273869,-0.00561442,-0.005352641,0.006502905,0.000292875,-0.003168204,0.002562309,0.002445133,0.00136154,0.002752082,0.005244508,-0.000277079,0.001899105,-0.002145879,0.012419836,0.032983793,0.002799584,-0.001937487,0.238333854,-0.001650744,-0.002347992,-0.000270752,-0.001478109,-0.002639198,-0.002289796,0.002686583,-0.00815072,-0.000994645,-0.001615968,-0.002710095,-0.000320498,0.0014396,-0.001799725,-0.015689971,-0.006089586,0.001693966,-0.005868185,-0.00975268,-0.001686075,0.003108168,0.002136799,-0.000683298,-0.026278019,0.039774495,0.031853997,0.098767695,0.027658596,-0.102197855,0.142592159,0.007595819,0.014221125,-0.01736721,0.061516224,-0.01872668,0.042120371,0.050779141,0.049035631,-0.01021212,-0.001535774,-0.001311902,0.026024918,-0.015867083,-0.110167677,-19.90121704,0.004216054,0.002618652,-0.022800383,-0.004842345,-0.028092588,-0.048968956,-1.216612363,-0.325476842,1.878414734,-0.002146765
1992.75,0.002564594,0.003820659,0.006573784,0.00319945,0.003989286,0.021035514,0.01985164,0.023392503,0.015210106,0.033133093,-0.000490748,-0.007158022,-0.008056601,0.007900255,-0.00638505,-0.009426229,0.008323541,-0.004089873,0.004580349,0.003601208,0.004531545,0.006421106,0.008556545,0.003563782,0.003350275,-0.000923659,0.019309846,0.017889735,0.004882901,0.002455096,0.601170621,-0.000230583,0.000315101,0.000642826,-0.000599177,0.000913323,-0.000549972,0.002396205,0.003349256,-0.002233014,0.000964559,0.002249041,0.003859272,0.002670847,0.001374918,-0.000730295,-0.002729246,-0.002836536,-0.002530203,-0.005799037,-0.005879272,-0.000715571,-0.002777345,-0.002895245,-0.358398202,-0.260126638,-0.17421972,-0.02080363,-1.039099648,-0.202037273,-0.157420409,-0.042882284,-0.030420415,-0.021876477,-0.018543844,-0.038795466,-0.011813357,-0.079472672,-0.080262245,0.008119509,0.003525654,0.003510888,0.11830041,-0.016135558,0.056568882,-17.63341275,0.007110966,0.012635305,0.032966686,-0.002216865,-0.021202055,0.00940541,-2.077842402,-2.144372052,3.277647014,-0.00477975
